"id","name_full","name_sortable","is_dead","when_born","when_died","org_acronym"
"33428","Paranoiko","Paranoiko","0",,,"AAA"
"28815","Pardux","Pardux","0",,,"AAA"
"58760","Parker Boudreaux","Parker Boudreaux","0",,,"AAA"
"9783","Pasión Crystal","Pasion Crystal","1","1976","2021","AAA"
"14885","Pasión Krystal","Pasion Krystal","1","1976","2021","AAA"
"10034","Path Finder","Path Finder","0",,,"AAA"
"31138","Path Finder II","Path Finder II","0",,,"AAA"
"60366","Path Finder III","Path Finder III","0",,,"AAA"
"20483","Payasito Amarillo","Payasito Amarillo","0",,,"AAA"
"20603","Payasito Rojo","Payasito Rojo","1","1969","2018","AAA"
"29409","Pegasso","Pegasso","0",,,"AAA"
"15741","Pegasus","Pegasus","0",,,"AAA"
"10279","Pentagón","Pentagon","0",,,"AAA"
"9784","Pentagón Black","Pentagon Black","0",,,"AAA"
"14886","Pentagón II","Pentagon II","0",,,"AAA"
"10280","Pentagón III","Pentagon III","0",,,"AAA"
"31941","Pentagón III (Masked)","Pentagon III (Masked)","0",,,"AAA"
"9785","Pentagón Jr.","Pentagon Jr.","0",,,"AAA"
"40185","Pentagoncito","Pentagoncito","0",,,"AAA"
"56677","Pepe Casas","Pepe Casas","0",,,"AAA"
"42610","Pequeño Cobarde","Pequeno Cobarde","0",,,"AAA"
"9687","Perro Aguayo","Perro Aguayo","1","1946","2019","AAA"
"9479","Perro Aguayo Jr.","Perro Aguayo Jr.","1","1979","2015","AAA"
"39420","Perro Silva","Perro Silva","0",,,"AAA"
"56392","Persephone","Persephone","0",,,"AAA"
"33430","Pesadilla","Pesadilla","0",,,"AAA"
"29490","Peso","Peso","0",,,"AAA"
"42608","Picudito","Picudito","0",,,"AAA"
"14858","Picudo","Picudo","1","1967","2018","AAA"
"42584","Picudo (Masked)","Picudo (Masked)","0",,,"AAA"
"10743","Pierroth Jr.","Pierroth Jr.","0",,,"AAA"
"53494","Pierroth Jr. II","Pierroth Jr. II","0",,,"AAA"
"37876","Piloto Suicida (California)","Piloto Suicida (California)","0",,,"AAA"
"9689","Pimpinela Escarlata","Pimpinela Escarlata","0",,,"AAA"
"31223","Pirata Gordon","Pirata Gordon","0",,,"AAA"
"9690","Pirata Morgan","Pirata Morgan","0",,,"AAA"
"14908","Pirata Morgan Jr.","Pirata Morgan Jr.","0",,,"AAA"
"20604","Piratita Morgan","Piratita Morgan","1","1969","2018","AAA"
"47251","Piromaniaco","Piromaniaco","1","1954","2024","AAA"
"26289","Policeman","Policeman","0",,,"AAA"
"9691","Polvo de Estrellas","Polvo de Estrellas","0",,,"AAA"
"11060","Poncho de Nigris","Poncho de Nigris","0",,,"AAA"
"24203","Potencial Universal","Potencial Universal","0",,,"AAA"
"20608","Power Raider Rojo","Power Raider Rojo","0",,,"AAA"
"25443","Power Raider Verde","Power Raider Verde","0",,,"AAA"
"32602","Prince Star","Prince Star","0",,,"AAA"
"31209","Princesa Blanca","Princesa Blanca","0",,,"AAA"
"29392","Princesa Sugheit","Princesa Sugheit","0",,,"AAA"
"31789","Prí­ncipe Diamante","Principe Diamante","0",,,"AAA"
"31151","Prí­ncipe Rebelde","Principe Rebelde","0",,,"AAA"
"14879","Prí­ncipe Zafiro","Principe Zafiro","0",,,"AAA"
"31253","Psicohisteria","Psicohisteria","0",,,"AAA"
"40216","Psicosis","Psicosis","0",,,"AAA"
"10030","Psicosis II","Psicosis II","0",,,"AAA"
"60983","Psicosis II (Masked)","Psicosis II (Masked)","0",,,"AAA"
"10031","Psicosis III","Psicosis III","0",,,"AAA"
"9692","Psycho Circus (Faction)","Psycho Circus (Faction)","0",,,"AAA"
"16474","Psycho Clown","Psycho Clown","0",,,"AAA"
"65167","Puma de Oro","Puma de Oro","0",,,"AAA"
"32358","Puma King","Puma King","0",,,"AAA"
"56329","QT Marshall","QT Marshall","0",,,"AAA"
"14920","Quarterback (II)","Quarterback (II)","0",,,"AAA"
"23416","Quasimodo","Quasimodo","1","1942","2010","AAA"
"56370","Quinto Dan","Quinto Dan","0",,,"AAA"
"29413","Quinto Elemento","Quinto Elemento","0",,,"AAA"
"40188","R-15","R-15","0",,,"AAA"
"29131","Rabana","Rabana","0",,,"AAA"
"65168","Radioactivo","Radioactivo","0",,,"AAA"
"10677","Rain","Rain","0",,,"AAA"
"25325","Rambo","Rambo","0",,,"AAA"
"14923","Randy","Randy","0",,,"AAA"
"14924","Randy the Stripper","Randy the Stripper","0",,,"AAA"
"10020","Raptor","Raptor","0",,,"AAA"
"56361","Ravana","Ravana","0",,,"AAA"
"21061","Ray Mendoza Jr.","Ray Mendoza Jr.","1","1960","2024","AAA"
"31158","Rayado","Rayado","0",,,"AAA"
"20812","Rayman","Rayman","0",,,"AAA"
"20595","Rayo de Jalisco Jr.","Rayo de Jalisco Jr.","0",,,"AAA"
"37287","Rayo Star","Rayo Star","0",,,"AAA"
"33416","Real Fuerza Aérea AAA","Real Fuerza AÃ©rea AAA","0",,,"AAA"
"9512","Real Fuerza Aérea (Faction)","Real Fuerza Aerea (Faction)","0",,,"AAA"
"63102","Redimido","Redimido","0",,,"AAA"
"52913","Referee Coca","Referee Coca","0",,,"AAA"
"50728","Reina Dorada","Reina Dorada","0",,,"AAA"
"9693","Relámpago","Relampago","0",,,"AAA"
"9694","Rellik","Rellik","0",,,"AAA"
"46079","Reptil","Reptil","0",,,"AAA"
"58936","Resto del Mundo (Faction)","Resto del Mundo (Faction)","0",,,"AAA"
"21059","Rey Celestial","Rey Celestial","1","1995","2017","AAA"
"31790","Rey Cometa","Rey Cometa","0",,,"AAA"
"29411","Rey Dragon","Rey Dragon","0",,,"AAA"
"9787","Rey Escorpión","Rey Escorpion","0",,,"AAA"
"57721","Rey Espectrito","Rey Espectrito","0",,,"AAA"
"51281","Rey Fénix","Rey FÃ©nix","0",,,"AAA"
"40658","Rey Horus","Rey Horus","0",,,"AAA"
"58791","Rey León","Rey Leon","0",,,"AAA"
"25436","Rey Misterio","Rey Misterio","1","1955","2024","AAA"
"37485","Rey Misterio (Masked)","Rey Misterio (Masked)","1","1955","2024","AAA"
"56319","Rey Misterio El Heredero","Rey Misterio El Heredero","0",,,"AAA"
"56321","Rey Misterio Jr.","Rey Misterio Jr.","0",,,"AAA"
"37484","Rey Misterio Sr.","Rey Misterio Sr.","1","1955","2024","AAA"
"9695","Rey Mysterio Jr.","Rey Mysterio Jr.","0",,,"AAA"
"19997","Rey Pirata","Rey Pirata","1","1953","2018","AAA"
"34193","Rey Puma","Rey Puma","0",,,"AAA"
"63105","Rey Sultán","Rey Sultan","0",,,"AAA"
"40309","Rey Wagner","Rey Wagner","0",,,"AAA"
"51644","Rey Xolo","Rey Xolo","0",,,"AAA"
"52713","Rey Xolo II","Rey Xolo II","0",,,"AAA"
"62336","Reycko","Reycko","0",,,"AAA"
"10490","Rhino","Rhino","0",,,"AAA"
"48320","Ric Flair","Ric Flair","0",,,"AAA"
"21098","Ricardo Rodriguez","Ricardo Rodriguez","0",,,"AAA"
"33155","Rich Swann","Rich Swann","0",,,"AAA"
"14907","Ricky Banderas","Ricky Banderas","0",,,"AAA"
"17989","Ricky Marvin","Ricky Marvin","0",,,"AAA"
"10011","Rikishi","Rikishi","0",,,"AAA"
"47253","Rinoceronte","Rinoceronte","0",,,"AAA"
"31762","Rió Bravo","Rio Bravo","0",,,"AAA"
"9491","Rob Terry","Rob Terry","0",,,"AAA"
"9566","Rob Van Dam","Rob Van Dam","0",,,"AAA"
"9719","Robbie E &amp; DJ Zema Ion","Robbie E & DJ Zema Ion","0",,,"AAA"
"42635","Rocco Valente","Rocco Valente","0",,,"AAA"
"29437","Rocky Boy","Rocky Boy","0",,,"AAA"
"21024","Rocky Lobo","Rocky Lobo","0",,,"AAA"
"20470","Rocky Marvin","Rocky Marvin","0",,,"AAA"
"9696","Rocky Romero","Rocky Romero","0",,,"AAA"
"40690","Romeo","Romeo","0",,,"AAA"
"9697","Ron Killings","Ron Killings","0",,,"AAA"
"20963","Ronin","Ronin","0",,,"AAA"
"26397","The Rose","Rose","1","1960","2023","AAA"
"27090","Rosemary","Rosemary","0",,,"AAA"
"10504","Rossy Moreno","Rossy Moreno","0",,,"AAA"
"31814","Rosy Ventura","Rosy Ventura","0",,,"AAA"
"9880","Rudy Reyna","Rudy Reyna","1","1946","2015","AAA"
"33390","Rugido","Rugido","0",,,"AAA"
"40673","Rush","Rush","0",,,"AAA"
"40677","Rush Toro Blanco","Rush Toro Blanco","0",,,"AAA"
"51137","Ryan Kidd","Ryan Kidd","0",,,"AAA"
"58787","Ryno","Ryno","0",,,"AAA"
"9698","Sabu","Sabu","1","1964","2025","AAA"
"56492","Sahori","Sahori","0",,,"AAA"
"58753","Sal Rinauro","Sal Rinauro","0",,,"AAA"
"58751","Sal The Pal","Sal The Pal","0",,,"AAA"
"20594","Salomon Grundy","Salomon Grundy","0",,,"AAA"
"47666","Sam Adonis","Sam Adonis","0",,,"AAA"
"39348","Sami Callihan","Sami Callihan","0",,,"AAA"
"31122","Sammy Guevara","Sammy Guevara","0",,,"AAA"
"16598","Samoa Joe","Samoa Joe","0",,,"AAA"
"31025","Samoano","Samoano","0",,,"AAA"
"14918","Samuray del Sol","Samuray del Sol","0",,,"AAA"
"9699","Sangre Chicana","Sangre Chicana","0",,,"AAA"
"40971","Sangre Frí­a","Sangre Fria","0",,,"AAA"
"20286","Santa Claus Brazo","Santa Claus Brazo","0",,,"AAA"
"45152","Santa Claus Grundy","Santa Claus Grundy","0",,,"AAA"
"20344","Santa Esmerelde","Santa Esmerelde","1","1966","2020","AAA"
"58940","Satnam Singh","Satnam Singh","0",,,"AAA"
"58792","Sayrus","Sayrus","0",,,"AAA"
"53703","SB KENTo","SB KENTo","0",,,"AAA"
"56430","Scarecrow","Scarecrow","0",,,"AAA"
"33183","Scarlett Bordeaux","Scarlett Bordeaux","0",,,"AAA"
"9700","Scorpió Jr.","Scorpio Jr.","1","1966","2024","AAA"
"20895","Scott Hall","Scott Hall","1","1958","2022","AAA"
"9564","Scott Steiner","Scott Steiner","0",,,"AAA"
"9701","Sean Waltman","Sean Waltman","0",,,"AAA"
"24760","Secta","Secta","0",,,"AAA"
"60352","Secta de Mesí­as [2024] (Faction)","Secta de Mesí­as [2024] (Faction)","0",,,"AAA"
"21016","Semental","Semental","0",,,"AAA"
"10710","Sensacional Carlitos &amp; Tommy Diablo","Sensacional Carlitos & Tommy Diablo","0",,,"AAA"
"32214","Septiembre Negro Jr.","Septiembre Negro Jr.","0",,,"AAA"
"16980","Sepulturero","Sepulturero","0",,,"AAA"
"9949","Sergio Corona","Sergio Corona","0",,,"AAA"
"23784","Sergio Romo Jr.","Sergio Romo Jr.","0",,,"AAA"
"56477","Sexi Boom","Sexi Boom","0",,,"AAA"
"63106","Sexy Andre","Sexy Andre","0",,,"AAA"
"11059","Sexy Francis","Sexy Francis","0",,,"AAA"
"56493","Sexy Girl","Sexy Girl","0",,,"AAA"
"16795","Sexy Lady","Sexy Lady","0",,,"AAA"
"31767","Sexy Piscis","Sexy Piscis","0",,,"AAA"
"9702","Sexy Star","Sexy Star","0",,,"AAA"
"47664","Sexy Star II","Sexy Star II","0",,,"AAA"
"57672","Shane Strickland","Shane Strickland","0",,,"AAA"
"57722","Shere Khan","Shere Khan","0",,,"AAA"
"56693","Shiiba","Shiiba","0",,,"AAA"
"14859","Shiima Xion","Shiima Xion","0",,,"AAA"
"31782","Shika","Shika","0",,,"AAA"
"26389","Shitara","Shitara","0",,,"AAA"
"9706","Shocker","Shocker","0",,,"AAA"
"9707","Shu El Guerrero","Shu El Guerrero","0",,,"AAA"
"39610","Shura","Shura","0",,,"AAA"
"65182","Sick Boy","Sick Boy","0",,,"AAA"
"10335","Sicodélico","Sicodelico","0",,,"AAA"
"29408","Sicodélico Jr.","Sicodelico Jr.","0",,,"AAA"
"9476","Silver King","Silver King","1","1968","2019","AAA"
"40727","Sin Cara (II)","Sin Cara (II)","0",,,"AAA"
"37293","Skalibur","Skalibur","0",,,"AAA"
"56433","Skitzofrenia","Skitzofrenia","0",,,"AAA"
"11770","Solar I","Solar I","0",,,"AAA"
"28279","Solaris","Solaris","0",,,"AAA"
"20899","Sonoko Kato","Sonoko Kato","0",,,"AAA"
"26643","Soul Rocker","Soul Rocker","0",,,"AAA"
"54917","Spanky","Spanky","0",,,"AAA"
"56500","Speedball","Speedball","0",,,"AAA"
"14854","Spice Boy Billy","Spice Boy Billy","0",,,"AAA"
