id,name_full,name_sort,year_born,year_died,is_dead,org_acronym
687,Judge Mills Lane,Judge Mills Lane,,,0,WCW
689,The Junkyard Dog,Junkyard Dog,1952,1998,1,WCW
690,Jushin 'Thunder' Liger,Jushin Thunder Liger,,,0,WCW
691,Juventud Guerrera,Juventud Guerrera,,,0,WCW
693,Kamala,Kamala,1950,2020,1,WCW
694,Karl Malone,Karl Malone,,,0,WCW
695,Kendall Windham,Kendall Windham,,,0,WCW
696,Kensuke Sasaki,Kensuke Sasaki,,,0,WCW
698,Kevin Greene,Kevin Greene,1962,2020,1,WCW
699,Kevin Sullivan,Kevin Sullivan,1949,2024,1,WCW
700,Kid Romeo,Kid Romeo,,,0,WCW
701,Kimberly Page,Kimberly Page,,,0,WCW
702,Koji Kanemoto,Koji Kanemoto,,,0,WCW
703,Konnan,Konnan,,,0,WCW
705,Kurasawa,Kurasawa,,,0,WCW
707,La Parka,La Parka,,,0,WCW
708,Lance Ringo,Lance Ringo,,,0,WCW
709,Lance Storm,Lance Storm,,,0,WCW
710,Larry Zbyszko,Larry Zbyszko,,,0,WCW
711,Lash LeRoux,Lash LeRoux,,,0,WCW
712,LWO (Latino World Order),LWO (Latino World Order),,,0,WCW
713,Lenny Lane,Lenny Lane,,,0,WCW
714,Lex Luger,Lex Luger,,,0,WCW
715,Lizmark Jr.,Lizmark Jr.,,,0,WCW
716,Loch Ness,Loch Ness,1947,1998,1,WCW
717,Lodi,Lodi,,,0,WCW
719,Luna Vachon,Luna Vachon,1962,2010,1,WCW
720,M.I. Smooth,M.I. Smooth,1967,2024,1,WCW
721,"""Macho Man"" Randy Savage",Macho Man Randy Savage,1952,2011,1,WCW
722,Madusa,Madusa,,,0,WCW
723,The Maestro,Maestro,,,0,WCW
724,Major Gunns,Major Gunns,,,0,WCW
726,Manny Fernandez,Manny Fernandez,,,0,JCP
727,Buff Bagwell,Buff Bagwell,,,0,WCW
728,Mark Starr,Mark Starr,1962,2013,1,WCW
729,Marty Jannetty,Marty Jannetty,,,0,WCW
730,Masahiro Chono,Masahiro Chono,,,0,WCW
733,Maxx Payne,Maxx Payne,,,0,WCW
734,Mean Mark Callous,Mean Mark Callous,,,0,WCW
735,Meiko Satomura,Meiko Satomura,,,0,WCW
737,Meng,Meng,,,0,WCW
738,Michael Hayes,Michael Hayes,,,0,WCW
739,Midajah,Midajah,,,0,WCW
740,Miguel Pérez Jr.,Miguel Perez Jr.,,,0,WCW
741,Mike Awesome,Mike Awesome,1965,2007,1,WCW
742,Mike Enos,Mike Enos,,,0,WCW
743,Mike Rotundo,Mike Rotundo,,,0,WCW
744,Mike Sanders,Mike Sanders,,,0,WCW
745,Mikey Whipwreck,Mikey Whipwreck,,,0,WCW
747,Mil Máscaras,Mil Mascaras,,,0,WCW
748,The Misfits in Action,Misfits in Action,,,0,WCW
749,Stacy Keibler,Stacy Keibler,,,0,WCW
750,Miss Jacqueline,Miss Jacqueline,,,0,WCW
752,Mona,Mona,,,0,WCW
754,The Motor City Madman,Motor City Madman,,,0,WCW
755,Mr. JL,Mr. JL,,,0,WCW
757,Mr. T,Mr. T,,,0,WCW
759,The Natural Born Thrillers,Natural Born Thrillers,,,0,WCW
761,nWo (New World Order),nWo (New World Order),,,0,WCW
762,Nick Patrick,Nick Patrick,,,0,WCW
763,Nikita Koloff,Nikita Koloff,,,0,WCW
765,The No Limit Soldiers,No Limit Soldiers,,,0,WCW
766,Norman Smiley,Norman Smiley,,,0,WCW
768,Norman,Norman,1957,2010,1,WCW
769,nWo (B-Team),nWo (B-Team),,,0,WCW
770,nWo (2000),nWo (2000),,,0,WCW
771,nWo (Wolfpac),nWo (Wolfpac),,,0,WCW
772,One Man Gang,One Man Gang,,,0,WCW
775,PN News,PN News,,,0,WCW
776,The Patriot,Patriot,1961,2021,1,WCW
778,Paul E. Dangerously,Paul E. Dangerously,,,0,WCW
779,Paul Orndorff,Paul Orndorff,1949,2021,1,WCW
780,Perry Saturn,Perry Saturn,,,0,WCW
781,The Artist,Artist,,,0,WCW
782,Psychosis,Psychosis,,,0,WCW
784,Ranger Ross,Ranger Ross,,,0,WCW
785,Raven,Raven,,,0,WCW
786,Renegade,Renegade,1965,1999,1,WCW
788,Reno,Reno,,,0,WCW
789,The Revolution,Revolution,,,0,WCW
790,Rey Mysterio Jr.,Rey Mysterio Jr.,,,0,WCW
791,Reyna Jubuki,Reyna Jubuki,,,0,WCW
792,Ric Flair,Ric Flair,,,0,WCW
794,Rick Martel,Rick Martel,,,0,WCW
795,Rick Rude,Rick Rude,1958,1999,1,WCW
796,Rick Steiner,Rick Steiner,,,0,WCW
797,Rick Fuller,Rick Fuller,,,0,WCW
800,Ricky Steamboat,Ricky Steamboat,,,0,WCW
802,Robbie V,Robbie V,,,0,WCW
804,Roddy Piper,Roddy Piper,1954,2015,1,WCW
805,Ron Simmons,Ron Simmons,,,0,WCW
806,Ronnie Garvin,Ronnie Garvin,,,0,JCP
808,Sabu,Sabu,1964,2025,1,WCW
811,Scott Norton,Scott Norton,,,0,WCW
812,Scott Putski,Scott Putski,,,0,WCW
813,Scott Steiner,Scott Steiner,,,0,WCW
815,Scotty Riggs,Scotty Riggs,,,0,WCW
816,Sgt. Craig Pittman,Sgt. Craig Pittman,,,0,WCW
818,Shane Douglas,Shane Douglas,,,0,WCW
819,Shane Helms,Shane Helms,,,0,WCW
820,Shawn Stasiak,Shawn Stasiak,,,0,WCW
821,The Shockmaster,Shockmaster,,,0,WCW
822,Sick Boy,Sick Boy,,,0,WCW
823,Sid Vicious,Sid Vicious,1960,2024,1,WCW
824,Silver King,Silver King,1968,2019,1,WCW
827,Stan Hansen,Stan Hansen,,,0,WCW
828,Starblazer,Starblazer,,,0,WCW
832,Steve Austin,Steve Austin,,,0,WCW
833,"Steve ""Mongo"" McMichael",Steve McMichael,1957,2025,1,WCW
834,Steve Williams,Steve Williams,1960,2009,1,WCW
836,Steven Regal,Steven Regal,,,0,WCW
837,Stevie Ray,Stevie Ray,,,0,WCW
838,Stevie Richards,Stevie Richards,,,0,WCW
839,Sting,Sting,,,0,WCW
840,The Stud Stable,Stud Stable,,,0,WCW
841,Súper Caló,Super Calo,,,0,WCW
843,Syxx,Syxx,,,0,WCW
845,Tank Abbott,Tank Abbott,,,0,WCW
847,Tatsumi Fujinami,Tatsumi Fujinami,,,0,WCW
848,Taylor Made Man,Taylor Made Man,,,0,WCW
849,Team Canada,Team Canada,,,0,WCW
850,Terry Funk,Terry Funk,1944,2023,1,WCW
851,Terry Taylor,Terry Taylor,,,0,WCW
856,Tommy Rich,Tommy Rich,,,0,WCW
857,Tony Atlas,Tony Atlas,,,0,WCW
858,Torrie Wilson,Torrie Wilson,,,0,WCW
859,Toshie Uematsu,Toshie Uematsu,,,0,WCW
860,Tully Blanchard,Tully Blanchard,,,0,WCW
861,Último Dragón,Ultimo Dragon,,,0,WCW
863,Vampiro,Vampiro,,,0,WCW
864,Van Hammer,Van Hammer,,,0,WCW
865,The Varsity Club,Varsity Club,,,0,WCW
867,Vince Russo,Vince Russo,,,0,WCW
869,The Wall,Wall,1966,2003,1,WCW
870,Warrior,Warrior,1959,2014,1,WCW
871,The West Texas Rednecks,West Texas Rednecks,,,0,WCW
872,Bryan Clark,Bryan Clark,,,0,WCW
875,The York Foundation,York Foundation,,,0,WCW
877,Yuji Nagata,Yuji Nagata,,,0,WCW
878,Zero,Zero,,,0,WCW
879,The Z-Man,Z-Man,1958,2017,1,WCW
886,Adam Bomb,Adam Bomb,,,0,WWE
888,Ahmed Johnson,Ahmed Johnson,,,0,WWE
889,Akebono,Akebono,1969,2024,1,WWE
893,Al Snow,Al Snow,,,0,WWE
894,Al Wilson,Al Wilson,1941,2019,1,WWE
895,Matt Bloom,Matt Bloom,,,0,WWE
897,Alex Porteau,Alex Porteau,,,0,WWE
898,The Alliance (2001),Alliance (2001),,,0,WWE
900,Alundra Blayze,Alundra Blayze,,,0,WWE
901,Amy Weber,Amy Weber,,,0,WWE
903,Animal,Animal,1960,2020,1,WWE
904,Armando Estrada,Armando Estrada,,,0,WWE
905,Arn Anderson,Arn Anderson,,,0,WWE
906,Arnold Schwarzenegger,Arnold Schwarzenegger,,,0,WWE
907,Ashley,Ashley,1979,2019,1,WWE
911,Balls Mahoney,Balls Mahoney,1972,2016,1,WWE
912,Bam Bam Bigelow,Bam Bam Bigelow,1961,2007,1,WWE
913,Barbara Bush,Barbara Bush,,,0,WWE
914,Barry Horowitz,Barry Horowitz,,,0,WWE
915,Barry Windham,Barry Windham,,,0,WWE
916,Bart Gunn,Bart Gunn,,,0,WWE
918,Bastion Booger,Bastion Booger,1957,2010,1,WWE
919,Batista,Batista,,,0,WWE
920,Battle Kat,Battle Kat,1958,1998,1,WWE
922,Bertha Faye,Bertha Faye,1961,2001,1,WWE
923,Beth Phoenix,Beth Phoenix,,,0,WWE
924,Betty Griffith,Betty Griffith,,,0,WWE
926,Big Boss Man,Big Boss Man,1963,2004,1,WWE
928,Big Dick Johnson,Big Dick Johnson,,,0,WWE
929,Big John Studd,Big John Studd,1948,1995,1,WWE
930,Big Show,Big Show,,,0,WWE
933,Bill DeMott,Bill DeMott,,,0,WWE
935,Billy Gunn,Billy Gunn,,,0,WWE
936,Billy Kidman,Billy Kidman,,,0,WWE
940,The Blue Meanie,Blue Meanie,,,0,WWE
942,Bluedust,Bluedust,,,0,WWE
943,Bob Backlund,Bob Backlund,,,0,WWE
945,'Cowboy' Bob Orton Jr.,Bob Orton Jr.,,,0,WWE
946,Bob Uecker,Bob Uecker,1934,2025,1,WWE
947,Bobby 'The Brain' Heenan,Bobby The Brain Heenan,1944,2017,1,WWE
948,Bobby Lashley,Bobby Lashley,,,0,WWE
951,The Boogeyman,Boogeyman,,,0,WWE
953,Booker T,Booker T,,,0,WWE
956,Brakus,Brakus,,,0,WWE
957,Bret Hart,Bret Hart,,,0,WWE
958,Grandmaster Sexay,Grandmaster Sexay,1972,2018,1,WWE
959,The Brian Kendrick,Brian Kendrick,,,0,WWE
961,Brian Pillman,Brian Pillman,1962,1997,1,WWE
962,The British Bulldog,British Bulldog,1962,2002,1,WWE
963,Brock Lesnar,Brock Lesnar,,,0,WWE
965,The Brooklyn Brawler,Brooklyn Brawler,,,0,WWE
966,Brother Love,Brother Love,,,0,WWE
968,Brutus 'The Barber' Beefcake,Brutus 'The Barber' Beefcake,,,0,WWE
969,Buddy Landel,Buddy Landel,1961,2015,1,WWE
970,Buff Bagwell,Buff Bagwell,,,0,WWE
971,Bull Buchanan,Bull Buchanan,,,0,WWE
972,Bull Nakano,Bull Nakano,,,0,WWE
975,Butch Reed,Butch Reed,1954,2021,1,WWE
976,Butterbean,Butterbean,,,0,WWE
979,Candice Michelle,Candice Michelle,,,0,WWE
980,Caprice Coleman,Caprice Coleman,,,0,WWE
981,Carlito,Carlito,,,0,WWE
982,Carmella DeCesare,Carmella DeCesare,,,0,WWE
984,Charlie Haas,Charlie Haas,,,0,WWE
985,Chavo Classic,Chavo Classic,1949,2017,1,WWE
986,Chavo Guerrero,Chavo Guerrero,,,0,WWE
987,Mosh,Mosh,,,0,WWE
988,Cherry,Cherry,,,0,WWE
989,Chester McCheeserton,Chester McCheeserton,,,0,WWE
991,Chris Benoit,Chris Benoit,1967,2007,1,WWE
993,Chris Jericho,Chris Jericho,,,0,WWE
994,Kanyon,Kanyon,1970,2010,1,WWE
995,Chris Masters,Chris Masters,,,0,WWE
996,Christian,Christian,,,0,WWE
997,Christopher Nowinski,Christopher Nowinski,,,0,WWE
998,Christy Hemme,Christy Hemme,,,0,WWE
999,Chuck Norris,Chuck Norris,,,0,WWE
1000,Chuck Palumbo,Chuck Palumbo,,,0,WWE
1002,Chyna,Chyna,1969,2016,1,WWE
1003,Cibernético,Cibernetico,,,0,WWE
1004,CM Punk,CM Punk,,,0,WWE
1005,Cody Rhodes,Cody Rhodes,,,0,WWE
1007,Corporal Kirchner,Corporal Kirchner,1957,2021,1,WWE
1008,The Corporate Ministry,Corporate Ministry,,,0,WWE
1009,The Corporation,Corporation,,,0,WWE
1010,Crash,Crash,1971,2003,1,WWE
1011,Crowbar,Crowbar,,,0,WWE
1012,Crush,Crush,1964,2007,1,WWE
1014,Curtis Hughes,Curtis Hughes,,,0,WWE
1015,Daivari,Daivari,,,0,WWE
1017,Dan 'The Beast' Severn,Dan Severn,,,0,WWE
1018,Dan Rodimer,Dan Rodimer,,,0,WWE
1019,Daniel Puder,Daniel Puder,,,0,WWE
1020,Danny Basham,Danny Basham,,,0,WWE
1022,Droz,Droz,1969,2023,1,WWE
1023,Dave Taylor,Dave Taylor,,,0,WWE
1024,David Flair,David Flair,,,0,WWE
1025,Dawn Marie,Dawn Marie,,,0,WWE
1026,Dean Douglas,Dean Douglas,,,0,WWE
1027,Dean Malenko,Dean Malenko,,,0,WWE
1028,Debra,Debra,,,0,WWE
1030,Deuce 'N Domino,Deuce 'N Domino,,,0,WWE
1032,David Hart Smith,David Hart Smith,,,0,WWE
1033,Diamond Dallas Page,Diamond Dallas Page,,,0,WWE
1037,Dino Bravo,Dino Bravo,1948,1993,1,WWE
1038,Dirty Dick Slater,Dick Slater,1951,2018,1,WWE
1039,The Disciples of Apocalypse (Faction),Disciples of Apocalypse (Faction),,,0,WWE
1040,D'Lo Brown,D'Lo Brown,,,0,WWE
1042,Doink the Clown (Matt Borne),Doink the Clown (Matt Borne),1957,2013,1,WWE
1043,Don Muraco,Don Muraco,,,0,WWE
1044,Donald Trump,Donald Trump,,,0,WWE
1046,Doris Snyder,Doris Snyder,,,0,WWE
1047,Dory Funk Jr.,Dory Funk Jr.,,,0,WWE
1049,Dr. Death Steve Williams,Dr. Death Steve Williams,1960,2009,1,WWE
1050,Drew Carey,Drew Carey,,,0,WWE
1051,Drew McIntyre,Drew McIntyre,,,0,WWE
1052,Gillberg,Gillberg,,,0,WWE
1053,The Duchess of Queensbury,Duchess of Queensbury,,,0,WWE
1056,Duke 'The Dumpster' Droese,Duke Droese,,,0,WWE
1058,Dusty Rhodes,Dusty Rhodes,1945,2015,1,WWE
1059,Earl Hebner,Earl Hebner,,,0,WWE
1060,Earthquake,Earthquake,1963,2006,1,WWE
1061,The Easter Bunny,Easter Bunny,,,0,WWE
1062,Eddie Guerrero,Eddie Guerrero,1967,2005,1,WWE
1063,Edge,Edge,,,0,WWE
1066,El Gran Luchadore (Paul London),El Gran Luchadore (Paul London),,,0,WWE
1069,El Torito,El Torito,1966,2016,1,WWE
1070,Elijah Burke,Elijah Burke,,,0,WWE
1071,Elizabeth,Elizabeth,1960,2003,1,WWE
1072,Eric Bischoff,Eric Bischoff,,,0,WWE
1073,"Ernest ""The Cat"" Miller","Ernest ""The Cat"" Miller",,,0,WWE
1074,Essa Rios,Essa Rios,,,0,WWE
1075,Eugene,Eugene,,,0,WWE
1076,Eve Torres,Eve Torres,,,0,WWE
1077,Everett Hart,Everett Hart,1939,2017,1,WWE
1079,Ron Simmons,Ron Simmons,,,0,WWE
1080,The Fabulous Moolah,Fabulous Moolah,1923,2007,1,WWE
1083,Razor Ramon (II),Razor Ramon (II),1970,2019,1,WWE
1085,Finlay,Finlay,,,0,WWE
1087,Flash Funk,Flash Funk,,,0,WWE
1088,Floyd Mayweather,Floyd Mayweather,,,0,WWE
1089,Francine,Francine,,,0,WWE
1090,Frankie Kazarian,Frankie Kazarian,,,0,WWE
1091,Freddie Joe Floyd,Freddie Joe Floyd,1962,2020,1,WWE
1094,Funaki,Funaki,,,0,WWE
1095,Gail Kim,Gail Kim,,,0,WWE
1096,Gangrel,Gangrel,,,0,WWE
1097,Gerald Brisco,Gerald Brisco,,,0,WWE
1099,Giant Gonzalez,Giant Gonzalez,1966,2010,1,WWE
1102,The Gobbledy Gooker,Gobbledy Gooker,,,0,WWE
1103,The Godfather,Godfather,,,0,WWE
1105,Goldberg,Goldberg,,,0,WWE
1106,Goldust,Goldust,,,0,WWE
1108,The Goon,Goon,,,0,WWE
1110,The Great Khali,Great Khali,,,0,WWE
1111,The Great Sasuke,Great Sasuke,,,0,WWE
1112,Greg Valentine,Greg Valentine,,,0,WWE
1115,Gunner Scott,Gunner Scott,,,0,WWE
1117,Hacksaw Jim Duggan,Hacksaw Jim Duggan,,,0,WWE
1118,Haku,Haku,,,0,WWE
1119,Hakushi,Hakushi,,,0,WWE
1120,Hardcore Holly,Hardcore Holly,,,0,WWE
1122,Harley Race,Harley Race,1943,2019,1,WWE
1129,Heidenreich,Heidenreich,,,0,WWE
1130,Henry O. Godwinn,Henry O. Godwinn,,,0,WWE
1131,Hercules,Hercules,1956,2004,1,WWE
1132,The Higher Power,Higher Power,,,0,WWE
1134,Hillbilly Jim,Hillbilly Jim,,,0,WWE
1135,Honky Tonk Man,Honky Tonk Man,,,0,WWE
1136,Hornswoggle,Hornswoggle,,,0,WWE
1137,Howard Finkel,Howard Finkel,1950,2020,1,WWE
1139,Hulk Hogan,Hulk Hogan,,,0,WWE
1141,The Hurricane,Hurricane,,,0,WWE
1143,The Iron Sheik,Iron Sheik,1942,2023,1,WWE
1144,Irwin R. Schyster (I.R.S.),Irwin R. Schyster,,,0,WWE
1147,Ivory,Ivory,,,0,WWE
1148,J.O.B. Squad,J.O.B. Squad,,,0,WWE
1149,Jackie Gayda,Jackie Gayda,,,0,WWE
1150,Jackyl,Jackyl,,,0,WWE
1151,Jacqueline,Jacqueline,,,0,WWE
1152,Jake 'The Snake' Roberts,Jake Roberts,,,0,WWE
1154,James Dick,James Dick,,,0,WWE
1155,Jim Cornette,Jim Cornette,,,0,WWE
1156,Jamie Noble,Jamie Noble,,,0,WWE
1157,Jazz,Jazz,,,0,WWE
1158,Jean-Pierre LaFitte,Jean-Pierre LaFitte,,,0,WWE
1159,Jeff Hardy,Jeff Hardy,,,0,WWE
1160,Jeff Jarrett,Jeff Jarrett,,,0,WWE
1162,"Jerry ""The King"" Lawler",Jerry Lawler,,,0,WWE
1163,Jerry Lynn,Jerry Lynn,,,0,WWE
1164,Jesse Ventura,Jesse Ventura,,,0,WWE
1168,Jillian Hall,Jillian Hall,,,0,WWE
1169,Jim 'The Anvil' Neidhart,Jim 'The Anvil' Neidhart,1955,2018,1,WWE
1170,Jim Ross,Jim Ross,,,0,WWE
1171,Jimmy Snuka,Jimmy Snuka,1943,2017,1,WWE
1172,Jimmy Rave,Jimmy Rave,1982,2021,1,WWE
1173,Jimmy Wang Yang,Jimmy Wang Yang,,,0,WWE
1174,Joanne Imbriani,Joanne Imbriani,,,0,WWE
1175,Joey Styles,Joey Styles,,,0,WWE
1176,JBL,JBL,,,0,WWE
1177,John Cena,John Cena,,,0,WWE
1180,John Morrison,John Morrison,,,0,WWE
1182,Johnny 'The Bull' Stamboli,Johnny Stamboli,,,0,WWE
1184,Johnny Parisi,Johnny Parisi,,,0,WWE
1186,Jonathan Coachman,Jonathan Coachman,,,0,WWE
1187,Jonathan Taylor Thomas,Jonathan Taylor Thomas,,,0,WWE
1188,Josh Mathews,Josh Mathews,,,0,WWE
1189,Joy Giovanni,Joy Giovanni,,,0,WWE
1191,The Junkyard Dog,Junkyard Dog,1952,1998,1,WWE
1192,Just Joe,Just Joe,,,0,WWE
1193,Justin Credible,Justin Credible,,,0,WWE
1195,Juventud,Juventud,,,0,WWE
1198,Kamala,Kamala,1950,2020,1,WWE
1199,Kane,Kane,,,0,WWE
1202,The Kat,Kat,,,0,WWE
1203,Katie Lea Burchill,Katie Lea Burchill,,,0,WWE
1205,Kelly Kelly,Kelly Kelly,,,0,WWE
1206,Ken Patera,Ken Patera,,,0,WWE
1207,Ken Shamrock,Ken Shamrock,,,0,WWE
1208,Kenny Dykstra,Kenny Dykstra,,,0,WWE
1209,Kenzo Suzuki,Kenzo Suzuki,,,0,WWE
1212,Kevin Federline,Kevin Federline,,,0,WWE
1213,Kevin Nash,Kevin Nash,,,0,WWE
1215,Kid Kash,Kid Kash,,,0,WWE
1217,Kofi Kingston,Kofi Kingston,,,0,WWE
1218,Koko B. Ware,Koko B. Ware,,,0,WWE
1219,Kristal,Kristal,,,0,WWE
1220,Kurrgan,Kurrgan,,,0,WWE
1221,Kurt Angle,Kurt Angle,,,0,WWE
1225,Lamont,Lamont,,,0,WWE
1227,Lance Cade,Lance Cade,1981,2010,1,WWE
1228,Lance Storm,Lance Storm,,,0,WWE
1229,Latin Lover,Latin Lover,,,0,WWE
1231,Lawrence Taylor,Lawrence Taylor,,,0,WWE
1232,Layla,Layla,,,0,WWE
1236,Leilani Kai,Leilani Kai,,,0,WWE
1237,Lena Yada,Lena Yada,,,0,WWE
1238,Lex Luger,Lex Luger,,,0,WWE
1239,Lilian Garcia,Lilian Garcia,,,0,WWE
1240,Linda McMahon,Linda McMahon,,,0,WWE
1242,Lita,Lita,,,0,WWE
1245,Los Boricuas,Los Boricuas,,,0,WWE
1246,Los Conquistadors,Los Conquistadors,,,0,WWE
1248,Ludvig Borga,Ludvig Borga,1963,2010,1,WWE
1249,Luna,Luna,1962,2010,1,WWE
1250,Luther Reigns,Luther Reigns,,,0,WWE
1252,The Machines,Machines,,,0,WWE
1253,Macho Libre,Macho Libre,,,0,WWE
1254,"""Macho Man"" Randy Savage",Macho Man Randy Savage,1952,2011,1,WWE
1255,Mae Young,Mae Young,1923,2014,1,WWE
1257,Man Mountain Rock,Man Mountain Rock,,,0,WWE
1259,Mankind (Exit),Mankind (Exit),,,0,WWE
1260,Mantaur,Mantaur,1968,2023,1,WWE
1261,Marc Mero,Marc Mero,,,0,WWE
1262,Marcus Cor Von,Marcus Cor Von,,,0,WWE
1263,Maria Kanellis,Maria Kanellis,,,0,WWE
1264,Mark Henry,Mark Henry,,,0,WWE
1265,Mark Jindrak,Mark Jindrak,,,0,WWE
1266,Marty Jannetty,Marty Jannetty,,,0,WWE
1267,Maryse,Maryse,,,0,WWE
1269,Matt Hardy,Matt Hardy,,,0,WWE
1270,Matt Morgan,Matt Morgan,,,0,WWE
1271,Matt Striker,Matt Striker,,,0,WWE
1272,Maven,Maven,,,0,WWE
1273,Mini Max,Mini Max,,,0,WWE
1274,Max Moon,Max Moon,,,0,WWE
1275,"""Mean"" Gene Okerlund",Mean Gene Okerlund,1942,2019,1,WWE
1277,Melina,Melina,,,0,WWE
1280,Michael Cole,Michael Cole,,,0,WWE
1281,Michael Hayes,Michael Hayes,,,0,WWE
1282,Michelle Deighton,Michelle Deighton,,,0,WWE
1284,Mick Foley,Mick Foley,,,0,WWE
1285,Mickie James,Mickie James,,,0,WWE
1286,Mideon,Mideon,,,0,WWE
1287,Mike Awesome,Mike Awesome,1965,2007,1,WWE
1288,Mike Knox,Mike Knox,,,0,WWE
1289,Mike Tyson,Mike Tyson,,,0,WWE
1290,Mil Máscaras,Mil Mascaras,,,0,WWE
1292,Ted DiBiase,Ted DiBiase,,,0,WWE
1293,The Ministry of Darkness,Ministry of Darkness,,,0,WWE
1294,The Miz,Miz,,,0,WWE
1296,Molly Holly,Molly Holly,,,0,WWE
1298,Montel Vontavious Porter (MVP),Montel Vontavious Porter (MVP),,,0,WWE
1299,Kevin Thorn,Kevin Thorn,,,0,WWE
1300,Morton Downey Jr.,Morton Downey Jr.,1932,2001,1,WWE
1301,The Mountie,Mountie,,,0,WWE
1303,Mr. Kennedy,Mr. Kennedy,,,0,WWE
1304,Mr. Perfect,Mr. Perfect,1958,2003,1,WWE
1305,Muhammad Hassan,Muhammad Hassan,,,0,WWE
1307,Natalya,Natalya,,,0,WWE
1308,Nathan Jones,Nathan Jones,,,0,WWE
1309,The Nation,Nation,,,0,WWE
1316,Nicholas Turturro,Nicholas Turturro,,,0,WWE
1317,Nick Patrick,Nick Patrick,,,0,WWE
1318,Nicole Bass,Nicole Bass,1964,2017,1,WWE
1319,Nidia,Nidia,,,0,WWE
1320,Nikolai Volkoff,Nikolai Volkoff,1947,2018,1,WWE
1321,Nunzio,Nunzio,,,0,WWE
1322,The Oddities,Oddities,,,0,WWE
1323,One Man Gang,One Man Gang,,,0,WWE
1325,Orlando Jordan,Orlando Jordan,,,0,WWE
1326,Outback Jack,Outback Jack,,,0,WWE
1327,Owen Hart,Owen Hart,1965,1999,1,WWE
1328,Pamela Anderson,Pamela Anderson,,,0,WWE
1330,Pat Patterson,Pat Patterson,1941,2020,1,WWE
1331,The Patriot,Patriot,1961,2021,1,WWE
1332,Paul Burchill,Paul Burchill,,,0,WWE
1333,Paul Heyman,Paul Heyman,,,0,WWE
1334,Paul London,Paul London,,,0,WWE
1335,Perry Saturn,Perry Saturn,,,0,WWE
1336,Pete Rose,Pete Rose,1941,2024,1,WWE
1337,Pierroth,Pierroth,,,0,WWE
1343,Psicosis,Psicosis,,,0,WWE
1346,Rad Radford,Rad Radford,1971,1998,1,WWE
1347,The Radicalz,Radicalz,,,0,WWE
1348,Randy Orton,Randy Orton,,,0,WWE
1350,Raven,Raven,,,0,WWE
1351,Rick Rude,Rick Rude,1958,1999,1,WWE
1352,Scott Hall,Scott Hall,1958,2022,1,WWE
1353,Terry Taylor,Terry Taylor,,,0,WWE
1355,Rene Dupree,Rene Dupree,,,0,WWE
1356,Repo Man,Repo Man,,,0,WWE
1357,D-Von Dudley,D-Von Dudley,,,0,WWE
1358,Rey Mysterio,Rey Mysterio,,,0,WWE
1360,Rhyno,Rhyno,,,0,WWE
1362,Ric Flair,Ric Flair,,,0,WWE
1363,Rick Martel,Rick Martel,,,0,WWE
1364,Rick Steiner,Rick Steiner,,,0,WWE
1365,Ricky Steamboat,Ricky Steamboat,,,0,WWE
1366,Rico,Rico,,,0,WWE
1367,Right to Censor,Right to Censor,,,0,WWE
1368,Rikishi,Rikishi,,,0,WWE
1370,Road Dogg,Road Dogg,,,0,WWE
1373,Rob Conway,Rob Conway,,,0,WWE
1374,Rob Van Dam,Rob Van Dam,,,0,WWE
1375,Robin Leach,Robin Leach,1941,2018,1,WWE
1377,The Rock,Rock ,,,0,WWE
1380,Rockin' Robin,Rockin' Robin,,,0,WWE
1381,Rodney Mack,Rodney Mack,,,0,WWE
1385,Rosey,Rosey,1970,2017,1,WWE
1386,Rowdy Roddy Piper,Rowdy Roddy Piper,1954,2015,1,WWE
1388,Sable,Sable,,,0,WWE
1389,Sabu,Sabu,1964,2025,1,WWE
1390,Sakoda,Sakoda,1972,2021,1,WWE
1392,Sam Houston,Sam Houston,,,0,WWE
1393,The Sandman,Sandman,,,0,WWE
1394,Santino Marella,Santino Marella,,,0,WWE
1395,Sapphire,Sapphire,1934,1996,1,WWE
1396,Sara,Sara,,,0,WWE
1397,Savio Vega,Savio Vega,,,0,WWE
1399,Scott Steiner,Scott Steiner,,,0,WWE
1402,Scotty 2 Hotty,Scotty 2 Hotty,,,0,WWE
1403,Sean O'Haire,Sean O'Haire,1971,2014,1,WWE
1404,Sensational Sherri,Sensational Sherri,1958,2007,1,WWE
1405,Sgt. Slaughter,Sgt. Slaughter,,,0,WWE
1407,Shane McMahon,Shane McMahon,,,0,WWE
1408,Shaniqua,Shaniqua,,,0,WWE
1409,Shannon Moore,Shannon Moore,,,0,WWE
1410,Sharmell,Sharmell,,,0,WWE
1411,Shawn Michaels,Shawn Michaels,,,0,WWE
1412,Shawn Stasiak,Shawn Stasiak,,,0,WWE
1413,Shelton Benjamin,Shelton Benjamin,,,0,WWE
1415,Simon Dean,Simon Dean,,,0,WWE
1416,Skinner,Skinner,,,0,WWE
1417,Slick,Slick,,,0,WWE
1419,Snitsky,Snitsky,,,0,WWE
1420,Snoop Dogg,Snoop Dogg,,,0,WWE
1423,Spike Dudley,Spike Dudley,,,0,WWE
1424,The Spirit Squad,Spirit Squad,,,0,WWE
1425,Stacy Keibler,Stacy Keibler,,,0,WWE
1427,Stephanie McMahon,Stephanie McMahon,,,0,WWE
1428,Steve Blackman,Steve Blackman,,,0,WWE
